date,ind,result,indt,temp,indw,wetb,dewpt,vappr,rhum,msl,indm,wdsp,indwd,wddir,ww,w,sun,vis,clht,clamt
15-aug-2010 02:00,3,0.0,0,11.5,0,10.8,10.2,12.4,91,1023.7,2,8,2,350,2,11,0.0,30000,999,1
15-aug-2010 03:00,3,0.0,0,10.8,0,10.4,10.1,12.3,95,1023.9,2,7,2,310,2,11,0.0,30000,999,1
15-aug-2010 04:00,3,0.0,0,10.5,0,10.1,9.7,12.0,95,1024.1,2,7,2,320,2,11,0.0,30000,999,1
15-aug-2010 05:00,3,0.0,0,10.3,0,9.9,9.5,11.9,95,1024.5,2,8,2,340,2,11,0.1,30000,999,1
15-aug-2010 06:00,3,0.0,0,10.6,0,10.1,9.7,12.0,94,1024.9,2,7,2,320,11,0,1.0,5000,999,1
15-aug-2010 07:00,0,0.0,0,11.8,0,10.9,10.1,12.3,89,1025.2,2,7,2,310,11,0,1.0,45000,999,1
15-aug-2010 08:00,0,0.0,0,13.5,0,12.1,10.9,13.0,84,1025.3,2,6,2,330,2,11,1.0,45000,999,1
15-aug-2010 09:00,0,0.0,0,15.4,0,13.2,11.4,13.4,77,1025.6,2,4,2,350,2,11,1.0,40000,999,1
15-aug-2010 10:00,0,0.0,0,17.3,0,14.5,12.2,14.3,72,1025.1,2,6,2,80,2,11,1.0,40000,999,1
15-aug-2010 11:00,0,0.0,0,18.3,0,14.9,12.3,14.2,68,1025.1,2,7,2,90,2,11,1.0,40000,999,1
15-aug-2010 12:00,0,0.0,0,19.5,0,15.4,12.1,14.2,63,1025.2,2,7,2,130,2,11,1.0,40000,999,2
15-aug-2010 13:00,0,0.0,0,20.0,0,15.5,11.9,14.0,60,1025.4,2,6,2,130,2,11,1.0,40000,999,3
15-aug-2010 14:00,0,0.0,0,20.3,0,14.8,10.2,12.4,52,1025.6,2,7,2,110,2,11,1.0,40000,999,1
15-aug-2010 15:00,0,0.0,0,20.3,0,14.4,9.3,11.7,49,1025.4,2,6,2,130,2,11,1.0,45000,999,1
15-aug-2010 16:00,0,0.0,0,20.2,0,15.1,11.0,13.1,55,1025.0,2,6,2,130,2,11,1.0,45000,999,1
15-aug-2010 17:00,0,0.0,0,19.3,0,14.7,10.8,13.0,58,1025.0,2,6,2,180,2,11,1.0,40000,999,1
15-aug-2010 18:00,0,0.0,0,18.1,0,14.0,10.4,12.7,61,1025.1,2,6,2,190,2,11,0.9,40000,999,1
15-aug-2010 19:00,0,0.0,0,16.2,0,13.4,10.9,13.1,71,1025.3,2,6,2,200,2,11,0.4,40000,999,1
15-aug-2010 20:00,0,0.0,0,13.6,0,12.0,10.6,12.7,82,1025.5,2,4,2,210,2,11,0.0,40000,999,1
15-aug-2010 21:00,0,0.0,0,14.0,0,12.1,10.4,12.6,79,1025.7,2,5,2,210,2,11,0.0,40000,999,2
15-aug-2010 22:00,0,0.0,0,15.3,0,12.9,10.8,13.0,75,1025.6,2,6,2,260,2,11,0.0,30000,999,3
15-aug-2010 23:00,0,0.0,0,14.7,0,12.9,11.4,13.4,80,1025.2,2,4,2,300,2,11,0.0,30000,999,2
16-aug-2010 00:00,0,0.0,0,14.2,0,12.8,11.5,13.7,84,1024.8,2,5,2,300,2,11,0.0,30000,999,2
16-aug-2010 01:00,0,0.0,0,13.6,0,12.3,11.1,13.3,85,1024.7,2,6,2,300,2,11,0.0,30000,999,1
16-aug-2010 02:00,0,0.0,0,13.9,0,12.4,11.0,13.2,83,1023.6,2,5,2,300,2,11,0.0,30000,999,1
16-aug-2010 03:00,0,0.0,0,13.0,0,12.0,11.2,13.2,88,1023.7,2,6,2,310,2,11,0.0,30000,999,1
16-aug-2010 04:00,0,0.0,0,12.8,0,12.0,11.2,13.4,91,1023.2,2,6,2,310,2,11,0.0,30000,999,1
16-aug-2010 05:00,0,0.0,0,12.3,0,11.6,11.0,13.1,92,1022.9,2,6,2,310,2,11,0.0,30000,250,6
16-aug-2010 06:00,0,0.0,0,12.5,0,11.7,10.9,13.1,90,1022.7,2,3,2,300,2,11,0.0,30000,250,7
16-aug-2010 07:00,0,0.0,0,13.2,0,11.7,10.3,12.5,83,1022.9,2,3,2,310,11,0,0.0,35000,250,7
16-aug-2010 08:00,0,0.0,0,14.1,0,12.3,10.6,12.9,80,1022.4,2,3,2,290,11,0,0.0,35000,250,8
16-aug-2010 09:00,0,0.0,0,14.2,0,12.8,11.5,13.7,84,1021.9,2,2,2,200,11,0,0.0,35000,250,8
16-aug-2010 10:00,0,0.0,0,14.5,0,13.0,11.7,13.8,83,1021.8,2,4,2,210,2,11,0.0,25000,250,8
16-aug-2010 11:00,0,0.0,0,14.6,0,13.7,13.0,14.9,90,1021.5,2,6,2,230,2,11,0.0,20000,90,8
16-aug-2010 12:00,0,0.0,0,15.4,0,14.4,13.6,15.6,89,1020.7,2,6,2,230,2,11,0.0,20000,10,7
16-aug-2010 13:00,0,0.0,0,16.1,0,14.6,13.4,15.4,84,1020.2,2,8,2,230,2,11,0.0,30000,12,7
16-aug-2010 14:00,0,0.0,0,16.0,0,14.5,13.3,15.3,84,1019.7,2,10,2,220,2,11,0.0,40000,120,7
16-aug-2010 15:00,0,0.0,0,16.4,0,14.7,13.4,15.4,82,1018.7,2,10,2,220,2,11,0.0,35000,14,7
16-aug-2010 16:00,0,0.0,0,15.6,0,14.7,14.1,16.0,90,1018.3,2,11,2,220,2,11,0.0,25000,9,7
16-aug-2010 17:00,2,0.0,0,14.6,0,14.6,14.6,16.6,100,1017.8,2,10,2,230,60,62,0.0,3500,3,8
16-aug-2010 18:00,0,0.1,0,14.6,0,14.6,14.6,16.6,100,1017.1,2,11,2,230,60,62,0.0,3000,2,8
16-aug-2010 19:00,0,0.4,0,14.7,0,14.7,14.7,16.7,100,1016.7,2,9,2,230,21,62,0.0,6000,3,8
16-aug-2010 20:00,0,0.1,0,14.7,0,14.7,14.7,16.7,100,1016.0,2,8,2,230,50,52,0.0,6000,3,8
16-aug-2010 21:00,2,0.0,0,14.8,0,14.8,14.8,16.8,100,1015.9,2,7,2,230,20,65,0.0,15000,4,8
16-aug-2010 22:00,0,0.0,0,14.9,0,14.9,14.9,16.9,100,1015.3,2,7,2,230,2,11,0.0,16000,4,8
16-aug-2010 23:00,0,0.0,0,14.8,0,14.8,14.8,16.8,100,1014.6,2,8,2,240,2,11,0.0,20000,5,7
17-aug-2010 00:00,0,0.0,0,14.8,0,14.8,14.8,16.8,100,1014.2,2,7,2,240,2,65,0.0,20000,13,7
17-aug-2010 01:00,2,0.0,0,14.8,0,14.8,14.8,16.8,100,1013.8,2,7,2,250,50,52,0.0,15000,4,7
17-aug-2010 02:00,2,0.0,0,14.4,0,14.4,14.4,16.4,100,1013.5,2,9,2,300,20,52,0.0,20000,60,7
17-aug-2010 03:00,0,0.0,0,14.1,0,13.6,13.2,15.2,94,1013.5,2,14,2,320,2,52,0.0,30000,10,7
17-aug-2010 04:00,2,0.0,0,13.0,0,12.7,12.4,14.4,96,1013.7,2,17,2,320,50,52,0.0,20000,12,7
17-aug-2010 05:00,2,0.0,0,12.3,0,11.0,9.8,12.1,84,1013.9,2,16,2,310,20,52,0.0,30000,16,5
17-aug-2010 06:00,0,0.0,0,11.6,0,10.3,9.1,11.5,84,1014.2,2,18,2,310,2,52,0.7,30000,250,5
17-aug-2010 07:00,0,0.0,0,11.9,0,10.6,9.3,11.7,84,1014.5,2,17,2,330,2,11,0.9,40000,999,3
17-aug-2010 08:00,0,0.0,0,13.0,0,10.9,8.9,11.4,76,1014.7,2,17,2,340,2,11,1.0,40000,999,3
17-aug-2010 09:00,0,0.0,0,14.2,0,11.7,9.4,11.7,73,1014.8,2,13,2,330,2,11,0.8,30000,250,5
17-aug-2010 10:00,0,0.0,0,14.9,0,11.6,8.5,11.0,65,1014.7,2,12,2,310,2,11,0.0,65000,20,6
17-aug-2010 11:00,0,0.0,0,15.4,0,12.0,8.8,11.3,65,1014.5,2,13,2,310,2,11,0.7,50000,40,5
17-aug-2010 12:00,0,0.0,0,16.7,0,11.9,7.2,10.1,53,1014.1,2,14,2,310,2,11,0.0,50000,45,7
17-aug-2010 13:00,0,0.0,0,16.1,0,11.7,7.4,10.2,56,1014.3,2,13,2,300,2,11,0.0,50000,48,7
17-aug-2010 14:00,0,0.0,0,15.5,0,11.8,8.2,10.9,62,1014.1,2,11,2,300,2,11,0.0,50000,42,7
17-aug-2010 15:00,0,0.0,0,16.6,0,12.0,7.4,10.3,55,1013.6,2,10,2,290,2,11,0.0,50000,50,7
17-aug-2010 16:00,0,0.0,0,16.1,0,12.0,7.9,10.7,59,1013.3,2,9,2,300,2,11,0.0,50000,36,7
17-aug-2010 17:00,0,0.0,0,16.3,0,12.2,8.2,10.9,59,1013.1,2,9,2,300,2,11,0.1,50000,50,7
17-aug-2010 18:00,0,0.0,0,15.7,0,11.6,7.6,10.4,58,1012.9,2,9,2,300,2,11,0.1,50000,50,7
17-aug-2010 19:00,0,0.0,0,15.5,0,12.2,9.1,11.6,66,1012.8,2,6,2,300,2,11,0.4,40000,999,1
17-aug-2010 20:00,0,0.0,0,14.5,0,11.7,9.1,11.5,70,1012.8,2,4,2,290,2,11,0.0,45000,60,5
17-aug-2010 21:00,0,0.0,0,12.9,0,11.1,9.3,11.8,79,1012.9,2,5,2,260,2,11,0.0,45000,60,6
17-aug-2010 22:00,0,0.0,0,13.1,0,11.7,10.4,12.6,84,1012.5,2,5,2,250,2,11,0.0,45000,60,6
17-aug-2010 23:00,0,0.0,0,12.6,0,11.4,10.3,12.5,86,1012.3,2,5,2,260,2,11,0.0,40000,60,7
18-aug-2010 00:00,0,0.0,0,12.6,0,11.1,9.7,12.0,82,1012.0,2,6,2,260,2,11,0.0,40000,70,7
18-aug-2010 01:00,0,0.0,0,12.3,0,10.9,9.5,11.9,83,1011.4,2,8,2,250,2,11,0.0,40000,70,7
18-aug-2010 02:00,3,0.0,0,9.6,0,9.4,9.2,11.6,97,1011.1,2,6,2,230,2,11,0.0,40000,999,3
18-aug-2010 03:00,3,0.0,0,11.1,0,10.9,10.7,12.9,97,1010.4,2,6,2,230,2,11,0.0,30000,60,6
18-aug-2010 04:00,2,0.0,0,10.4,0,10.3,10.1,12.4,99,1009.9,2,6,2,240,25,82,0.0,30000,48,7
18-aug-2010 05:00,3,0.0,0,11.0,0,11.0,11.0,13.1,100,1009.6,2,6,2,250,2,11,0.0,30000,999,2
18-aug-2010 06:00,3,0.0,0,11.5,0,11.5,11.5,13.6,100,1009.3,2,7,2,250,3,81,0.0,45000,60,6
18-aug-2010 07:00,3,0.0,0,11.2,0,11.1,11.0,13.1,99,1009.5,2,7,2,240,2,11,0.9,40000,999,2
18-aug-2010 08:00,0,0.0,0,13.4,0,12.6,11.9,13.9,91,1009.2,2,7,2,250,2,11,1.0,40000,999,2
18-aug-2010 09:00,0,0.0,0,15.0,0,12.7,10.6,12.8,75,1008.8,2,8,2,260,2,11,1.0,50000,999,3
18-aug-2010 10:00,0,0.0,0,15.8,0,11.9,8.1,10.8,60,1008.5,2,10,2,260,2,11,1.0,50000,999,3
18-aug-2010 11:00,0,0.0,0,17.1,0,12.3,7.7,10.5,54,1008.2,2,11,2,270,2,11,1.0,50000,50,4
18-aug-2010 12:00,0,0.0,0,16.0,0,12.5,9.2,11.7,64,1008.1,2,11,2,260,2,11,1.0,50000,28,6
18-aug-2010 13:00,0,0.0,0,17.6,0,11.8,5.7,9.2,46,1007.3,2,12,2,270,2,11,1.0,50000,60,4
18-aug-2010 14:00,0,0.0,0,18.9,0,13.6,8.7,11.3,52,1007.2,2,14,2,260,2,11,1.0,50000,27,5
18-aug-2010 15:00,0,0.0,0,17.6,0,12.9,8.6,11.1,55,1007.1,2,14,2,260,2,11,0.6,50000,27,7
18-aug-2010 16:00,0,0.0,0,17.7,0,13.3,9.3,11.7,58,1007.0,2,14,2,270,2,11,0.5,50000,27,7
18-aug-2010 17:00,0,0.0,0,16.8,0,12.6,8.7,11.2,59,1006.9,2,13,2,260,2,11,1.0,50000,60,6
18-aug-2010 18:00,0,0.0,0,16.6,0,12.4,8.3,11.0,58,1006.8,2,12,2,250,2,11,0.5,45000,999,1
18-aug-2010 19:00,0,0.0,0,14.5,0,11.6,8.7,11.3,69,1007.1,2,12,2,250,2,11,0.0,45000,60,5
18-aug-2010 20:00,0,0.0,0,13.3,0,11.2,9.1,11.6,76,1007.7,2,9,2,250,2,11,0.0,45000,60,5
18-aug-2010 21:00,0,0.0,0,11.8,0,10.6,9.5,11.8,85,1008.4,2,6,2,240,2,11,0.0,40000,60,7
18-aug-2010 22:00,0,0.0,0,11.4,0,10.5,9.7,12.0,89,1008.2,2,4,2,210,2,11,0.0,40000,60,7
18-aug-2010 23:00,3,0.0,0,10.7,0,10.1,9.4,11.9,92,1008.2,2,6,2,230,2,11,0.0,40000,999,3
19-aug-2010 00:00,3,0.0,0,10.9,0,10.3,9.8,12.0,92,1008.4,2,3,2,230,2,11,0.0,40000,60,6
19-aug-2010 01:00,3,0.0,0,10.4,0,10.2,9.9,12.3,97,1008.0,2,6,2,230,2,11,0.0,30000,999,3
19-aug-2010 02:00,3,0.0,0,11.4,0,11.1,10.8,13.0,96,1007.8,2,7,2,230,2,11,0.0,30000,60,6
19-aug-2010 03:00,3,0.0,0,11.3,0,11.0,10.8,12.9,96,1007.5,2,7,2,230,2,11,0.0,30000,140,7
19-aug-2010 04:00,3,0.0,0,11.2,0,10.9,10.6,12.8,96,1007.1,2,5,2,230,2,11,0.0,30000,120,7
19-aug-2010 05:00,3,0.0,0,11.4,0,11.1,10.9,13.0,96,1007.0,2,2,2,210,2,11,0.0,30000,110,7
19-aug-2010 06:00,3,0.0,0,11.6,0,11.3,11.1,13.1,96,1007.1,2,3,2,170,2,11,0.0,40000,45,7
19-aug-2010 07:00,2,0.0,0,12.6,0,12.4,12.2,14.2,98,1006.5,2,4,2,130,25,82,0.0,40000,45,7
19-aug-2010 08:00,0,0.3,0,13.1,0,13.1,13.0,15.1,100,1006.5,2,6,2,130,58,65,0.0,25000,10,7
19-aug-2010 09:00,0,0.7,0,13.1,0,13.1,13.1,15.1,100,1006.2,2,7,2,170,60,65,0.0,6000,11,8
19-aug-2010 10:00,0,0.3,0,13.3,0,13.3,13.3,15.3,100,1005.4,2,9,2,130,58,65,0.0,5000,4,8
19-aug-2010 11:00,0,1.0,0,13.3,0,13.3,13.3,15.3,100,1004.6,2,11,2,130,61,66,0.0,5000,3,8
19-aug-2010 12:00,0,1.1,0,13.4,0,13.4,13.4,15.4,100,1003.2,2,13,2,120,61,86,0.0,4000,2,8
19-aug-2010 13:00,0,0.9,0,14.0,0,14.0,14.0,16.0,100,1001.9,2,16,2,100,61,66,0.0,1100,2,8
19-aug-2010 14:00,0,0.3,0,17.0,0,17.0,17.0,19.4,100,1000.7,2,11,2,110,28,64,0.0,8000,5,8
19-aug-2010 15:00,0,0.0,0,17.2,0,17.1,17.1,19.4,99,1001.0,2,14,2,210,1,64,0.0,5000,6,7
19-aug-2010 16:00,0,0.3,0,16.8,0,16.8,16.8,19.1,100,1001.0,2,12,2,210,61,65,0.0,5000,3,8
19-aug-2010 17:00,0,0.4,0,16.5,0,16.5,16.5,18.8,100,1000.7,2,14,2,210,60,64,0.0,8000,2,8
19-aug-2010 18:00,2,0.0,0,16.4,0,16.4,16.4,18.6,100,1000.6,2,14,2,210,21,64,0.0,16000,3,8
19-aug-2010 19:00,0,0.8,0,16.6,0,16.6,16.6,18.9,100,1000.7,2,12,2,190,60,64,0.0,900,3,8
19-aug-2010 20:00,0,0.4,0,16.9,0,16.9,16.9,19.2,100,1001.0,2,13,2,210,58,64,0.0,1600,2,8
19-aug-2010 21:00,0,0.1,0,16.7,0,16.7,16.7,19.0,100,1001.7,2,16,2,210,51,64,0.0,900,2,8
19-aug-2010 22:00,0,0.1,0,16.6,0,16.6,16.6,18.9,100,1002.3,2,14,2,210,58,64,0.0,200,2,8
19-aug-2010 23:00,0,0.3,0,16.5,0,16.5,16.5,18.8,100,1002.3,2,13,2,210,58,64,0.0,200,2,8
20-aug-2010 00:00,0,0.3,0,16.6,0,16.6,16.6,18.9,100,1002.3,2,14,2,210,58,64,0.0,200,2,8
20-aug-2010 01:00,0,0.4,0,16.9,0,16.9,16.9,19.2,100,1001.8,2,15,2,210,58,64,0.0,300,2,8
20-aug-2010 02:00,0,0.1,0,16.8,0,16.8,16.8,19.1,100,1001.5,2,15,2,190,58,64,0.0,200,2,8
20-aug-2010 03:00,2,0.0,0,16.8,0,16.8,16.8,19.1,100,1001.3,2,17,2,210,51,64,0.0,100,2,8
20-aug-2010 04:00,2,0.0,0,16.9,0,16.9,16.9,19.2,100,1001.3,2,18,2,210,51,64,0.0,100,2,8
20-aug-2010 05:00,0,0.6,0,16.9,0,16.9,16.9,19.2,100,1001.5,2,18,2,210,58,64,0.0,3000,2,8
20-aug-2010 06:00,0,0.1,0,16.9,0,16.9,16.9,19.2,100,1001.9,2,18,2,210,51,64,0.0,3000,2,8
20-aug-2010 07:00,0,1.2,0,16.9,0,16.9,16.9,19.2,100,1002.4,2,18,2,210,61,66,0.0,2500,2,8
20-aug-2010 08:00,0,0.1,0,16.3,0,16.3,16.3,18.5,100,1003.8,2,16,2,220,21,62,0.0,25000,4,7
20-aug-2010 09:00,0,0.0,0,15.4,0,15.3,15.3,17.3,99,1005.2,2,10,2,240,1,65,0.5,40000,60,6
20-aug-2010 10:00,0,0.0,0,16.6,0,15.2,14.1,16.1,86,1006.2,2,9,2,240,2,11,1.0,40000,40,6
20-aug-2010 11:00,0,0.0,0,18.1,0,15.3,13.1,15.1,73,1007.1,2,12,2,270,2,11,1.0,45000,30,4
20-aug-2010 12:00,0,0.0,0,19.2,0,15.7,13.1,15.0,68,1007.7,2,12,2,260,1,61,1.0,50000,999,3
20-aug-2010 13:00,0,0.0,0,19.7,0,15.4,12.1,14.1,61,1008.6,2,13,2,240,2,11,1.0,50000,999,3
20-aug-2010 14:00,0,0.0,0,18.6,0,14.1,10.2,12.5,58,1009.4,2,13,2,240,2,11,1.0,50000,999,4
20-aug-2010 15:00,0,0.0,0,19.9,0,15.1,11.3,13.3,57,1010.0,2,12,2,250,2,11,1.0,50000,999,3
20-aug-2010 16:00,0,0.0,0,18.9,0,14.4,10.7,12.8,59,1010.5,2,12,2,240,2,11,1.0,50000,999,3
20-aug-2010 17:00,0,0.0,0,18.6,0,14.5,11.2,13.2,62,1010.9,2,11,2,230,2,11,1.0,50000,999,3
20-aug-2010 18:00,0,0.0,0,17.4,0,14.1,11.3,13.4,68,1011.4,2,10,2,240,2,11,1.0,50000,999,2
20-aug-2010 19:00,0,0.0,0,15.5,0,12.9,10.6,12.8,73,1012.0,2,10,2,240,2,11,0.9,50000,999,1
20-aug-2010 20:00,0,0.0,0,13.0,0,11.5,10.0,12.4,83,1013.1,2,7,2,240,2,11,0.0,50000,999,1
20-aug-2010 21:00,3,0.0,0,11.5,0,11.0,10.5,12.7,94,1013.9,2,6,2,230,2,11,0.0,50000,999,1
20-aug-2010 22:00,3,0.0,0,11.1,0,10.8,10.6,12.7,96,1014.6,2,7,2,230,2,11,0.0,40000,999,1
20-aug-2010 23:00,3,0.0,0,11.0,0,11.0,11.0,13.1,100,1014.7,2,7,2,230,2,11,0.0,40000,999,1
21-aug-2010 00:00,3,0.0,0,11.0,0,11.0,11.0,13.1,100,1014.7,2,7,2,220,2,11,0.0,40000,999,1
21-aug-2010 01:00,3,0.0,0,11.5,0,11.5,11.5,13.6,100,1015.0,2,7,2,220,2,11,0.0,40000,999,1
21-aug-2010 02:00,3,0.0,0,12.2,0,12.2,12.2,14.2,100,1015.2,2,6,2,230,2,11,0.0,25000,999,3
21-aug-2010 03:00,3,0.0,0,12.5,0,12.5,12.5,14.5,100,1015.0,2,4,2,230,10,11,0.0,8000,2,7
21-aug-2010 04:00,3,0.0,0,12.5,0,12.5,12.5,14.5,100,1015.0,2,5,2,230,10,22,0.0,6000,180,7
21-aug-2010 05:00,3,0.1,0,12.5,0,12.5,12.5,14.5,100,1015.0,2,6,2,230,10,22,0.0,1600,2,7
21-aug-2010 06:00,3,0.0,0,12.4,0,12.4,12.4,14.4,100,1015.3,2,4,2,210,46,41,0.0,600,100,7
21-aug-2010 07:00,3,0.0,0,13.0,0,13.0,13.0,15.0,100,1015.3,2,4,2,210,28,42,0.2,6000,50,5
21-aug-2010 08:00,0,0.0,0,14.1,0,14.1,14.1,16.1,100,1015.6,2,5,2,210,10,11,0.7,8000,40,7
21-aug-2010 09:00,0,0.0,0,15.0,0,14.8,14.6,16.7,98,1015.5,2,6,2,220,1,41,0.9,30000,14,6
21-aug-2010 10:00,0,0.0,0,17.1,0,14.6,12.7,14.6,75,1015.5,2,9,2,210,2,11,0.8,40000,16,5
21-aug-2010 11:00,0,0.0,0,16.6,0,14.4,12.7,14.6,78,1015.6,2,9,2,210,2,11,0.2,40000,16,7
21-aug-2010 12:00,0,0.1,0,17.1,0,14.8,13.0,15.0,77,1015.6,2,9,2,200,25,84,0.4,40000,16,7
21-aug-2010 13:00,2,0.0,0,17.9,0,15.3,13.3,15.3,75,1015.2,2,11,2,210,25,82,0.5,40000,16,7
21-aug-2010 14:00,2,0.0,0,17.5,0,15.1,13.3,15.2,76,1015.4,2,12,2,210,25,82,0.6,40000,40,6
21-aug-2010 15:00,0,0.0,0,18.8,0,15.0,12.0,14.0,65,1015.3,2,13,2,230,1,81,1.0,50000,999,3
21-aug-2010 16:00,0,0.0,0,19.0,0,14.1,9.9,12.2,55,1014.8,2,12,2,240,2,11,1.0,50000,999,2
21-aug-2010 17:00,0,0.0,0,18.3,0,14.2,10.8,12.9,61,1015.1,2,12,2,240,2,11,0.7,50000,999,3
21-aug-2010 18:00,0,0.0,0,17.0,0,14.3,12.2,14.1,73,1015.3,2,9,2,240,3,81,0.4,50000,35,5
21-aug-2010 19:00,0,0.0,0,15.5,0,13.4,11.7,13.7,78,1015.4,2,9,2,250,2,11,0.3,50000,999,3
21-aug-2010 20:00,0,0.0,0,14.4,0,12.6,11.0,13.1,80,1015.9,2,7,2,250,2,11,0.0,50000,999,1
21-aug-2010 21:00,3,0.0,0,12.7,0,11.9,11.1,13.3,91,1016.4,2,6,2,250,2,11,0.0,45000,999,1
21-aug-2010 22:00,3,0.0,0,12.0,0,11.8,11.7,13.7,98,1016.6,2,7,2,240,2,11,0.0,40000,999,1
21-aug-2010 23:00,3,0.0,0,12.2,0,12.2,12.2,14.2,100,1016.6,2,6,2,240,2,11,0.0,35000,210,5
22-aug-2010 00:00,3,0.0,0,12.1,0,12.1,12.1,14.1,100,1016.5,2,6,2,230,2,11,0.0,30000,220,6
22-aug-2010 01:00,3,0.0,0,11.4,0,11.4,11.4,13.5,100,1016.4,2,6,2,240,2,11,0.0,25000,999,3
22-aug-2010 02:00,3,0.0,0,10.8,0,10.8,10.8,12.9,100,1015.9,2,7,2,230,2,11,0.0,20000,999,1
22-aug-2010 03:00,3,0.0,0,11.3,0,11.3,11.3,13.4,100,1015.7,2,6,2,220,46,41,0.0,600,1,7
22-aug-2010 04:00,3,0.1,0,11.9,0,11.9,11.9,13.9,100,1015.4,2,6,2,230,46,44,0.0,500,1,7
22-aug-2010 05:00,3,0.0,0,11.9,0,11.9,11.9,13.9,100,1015.0,2,7,2,230,44,44,0.0,500,1,7
22-aug-2010 06:00,3,0.0,0,11.6,0,11.6,11.6,13.7,100,1014.7,2,4,2,240,46,41,0.0,200,1,8
22-aug-2010 07:00,3,0.1,0,12.0,0,12.0,12.0,14.0,100,1014.8,2,4,2,210,44,42,0.2,200,1,7
22-aug-2010 08:00,3,0.0,0,13.2,0,13.2,13.2,15.2,100,1014.7,2,5,2,220,28,41,1.0,2500,999,4
22-aug-2010 09:00,0,0.0,0,14.2,0,14.2,14.2,16.2,100,1014.1,2,6,2,240,1,41,1.0,30000,999,3
22-aug-2010 10:00,0,0.0,0,16.9,0,14.6,12.7,14.8,77,1013.6,2,7,2,240,2,11,1.0,45000,999,3
22-aug-2010 11:00,0,0.0,0,18.6,0,15.4,12.9,14.9,70,1012.9,2,8,2,210,2,11,1.0,50000,22,5
22-aug-2010 12:00,0,0.0,0,17.5,0,14.5,12.0,14.1,71,1012.5,2,8,2,220,3,41,0.4,50000,100,6
22-aug-2010 13:00,0,0.0,0,17.4,0,14.3,11.7,13.8,70,1012.1,2,10,2,200,2,11,0.5,50000,90,7
22-aug-2010 14:00,0,0.0,0,17.7,0,14.6,12.1,14.1,70,1011.2,2,11,2,200,2,11,1.0,50000,240,4
22-aug-2010 15:00,0,0.0,0,17.2,0,14.3,12.0,14.0,71,1010.2,2,10,2,200,2,11,0.5,45000,140,7
22-aug-2010 16:00,0,0.0,0,16.9,0,14.1,11.9,13.8,72,1009.3,2,9,2,200,2,11,0.1,45000,80,7
22-aug-2010 17:00,0,0.0,0,16.2,0,13.8,11.8,13.9,75,1008.7,2,7,2,190,2,11,0.0,50000,70,8
22-aug-2010 18:00,0,0.0,0,15.1,0,13.7,12.6,14.5,85,1008.4,2,6,2,190,2,11,0.0,45000,60,8
22-aug-2010 19:00,2,0.0,0,14.4,0,13.7,13.2,15.1,92,1007.6,2,4,2,190,80,22,0.0,28000,60,8
22-aug-2010 20:00,2,0.0,0,14.0,0,13.6,13.3,15.2,95,1007.0,2,3,2,180,80,82,0.0,25000,60,8
22-aug-2010 21:00,2,0.0,0,13.9,0,13.6,13.3,15.3,97,1006.3,2,2,2,160,25,82,0.0,20000,50,8
22-aug-2010 22:00,2,0.0,0,13.8,0,13.5,13.2,15.2,97,1005.2,2,3,2,90,25,82,0.0,15000,50,8
22-aug-2010 23:00,2,0.0,0,13.9,0,13.7,13.5,15.5,98,1004.8,2,2,2,110,80,82,0.0,12000,8,8
23-aug-2010 00:00,0,2.4,0,12.5,0,12.2,11.9,14.0,96,1004.1,2,2,2,170,80,82,0.0,7000,7,8
23-aug-2010 01:00,0,0.1,0,11.4,0,11.4,11.3,13.5,100,1003.2,2,4,2,130,80,82,0.0,10000,12,8
23-aug-2010 02:00,0,0.1,0,11.5,0,11.4,11.3,13.4,99,1002.7,2,2,2,240,80,82,0.0,8000,9,8
23-aug-2010 03:00,0,0.6,0,12.0,0,12.0,11.9,14.0,100,1002.0,2,2,2,270,60,86,0.0,7000,15,8
23-aug-2010 04:00,2,0.0,0,12.2,0,12.2,12.1,14.2,100,1001.3,2,4,2,300,60,62,0.0,10000,29,8
23-aug-2010 05:00,2,0.0,0,11.9,0,11.7,11.5,13.6,98,1000.9,2,2,2,270,21,62,0.0,8000,20,7
23-aug-2010 06:00,0,0.0,0,11.8,0,11.5,11.3,13.3,96,1001.0,2,4,2,260,10,86,0.0,8000,23,7
23-aug-2010 07:00,0,0.0,0,12.2,0,12.0,11.9,13.9,98,1000.9,2,4,2,230,2,11,0.0,25000,22,7
23-aug-2010 08:00,0,0.1,0,12.4,0,12.2,12.0,14.0,98,1001.3,2,8,2,250,25,82,0.4,40000,60,6
23-aug-2010 09:00,0,0.0,0,13.7,0,12.0,10.4,12.7,81,1001.4,2,14,2,300,1,82,1.0,35000,60,5
23-aug-2010 10:00,0,0.0,0,13.9,0,11.8,9.8,12.2,77,1001.5,2,16,2,300,2,11,1.0,40000,999,3
23-aug-2010 11:00,0,0.0,0,15.4,0,12.1,9.0,11.5,66,1001.9,2,19,2,300,2,11,1.0,50000,50,4
23-aug-2010 12:00,0,0.0,0,16.0,0,11.4,6.7,9.8,54,1002.3,2,21,2,300,1,81,1.0,50000,999,4
23-aug-2010 13:00,0,0.0,0,16.1,0,11.7,7.2,10.2,56,1003.0,2,21,2,300,2,11,1.0,50000,999,3
23-aug-2010 14:00,0,0.0,0,15.1,0,11.2,7.3,10.2,59,1004.0,2,20,2,300,2,11,0.7,50000,40,5
